raMean,decMean,rMeanPSFMag
252.09769947,17.03893469,-999.0
252.09751337,17.04098949,-999.0
252.09746829,17.03965208,-999.0
252.089066,17.04194164,-999.0
252.09051914,17.03773706,-999.0
252.09434527,17.03961435,-999.0
252.09161737,17.03753063,-999.0
252.09116926,17.03663119,-999.0
252.09335322,17.03919485,21.558700561523438
252.08977285,17.04282984,-999.0
252.09273244,17.04246311,-999.0
252.09411887,17.0468186,-999.0
252.09400582,17.04703822,-999.0
252.09337671,17.04613532,-999.0
252.10002415,17.0422518,-999.0
252.10093142,17.04249603,21.844499588012695
252.09939595,17.04220363,21.743499755859375
252.09730526,17.04241392,-999.0
252.09658845,17.0425415,21.570899963378906
252.09621181,17.04822014,-999.0
252.0944642,17.04738219,21.364200592041016
252.09723648,17.04557532,-999.0
252.11554899,17.03202799,-999.0
252.11639985,17.03502686,-999.0
252.11754112,17.03363483,-999.0
252.11564985,17.03613957,-999.0
252.11624222,17.03591606,-999.0
251.98728226,17.03801703,-999.0
251.98687515,17.03618126,-999.0
251.9863537,17.03949126,21.861900329589844
251.98570585,17.03934367,-999.0
251.98628042,17.03771746,-999.0
251.98575487,17.03738697,-999.0
251.98543791,17.03729856,-999.0
251.98065222,17.03814663,-999.0
251.98094991,17.03882798,-999.0
251.98214678,17.03978487,-999.0
251.98422898,17.039089,-999.0
251.98370348,17.03900613,-999.0
251.98323897,17.04066005,-999.0
251.98322659,17.04001016,-999.0
251.98182484,17.03830337,-999.0
251.9823437,17.03920599,-999.0
251.9827667,17.03964974,-999.0
251.98321958,17.03969249,-999.0
252.01171031,17.03713775,-999.0
252.01218258,17.03710079,-999.0
252.01168966,17.04326256,-999.0
252.00865641,17.04271042,-999.0
252.00758571,17.0410335,17.45009994506836
252.00765996,17.04144205,-999.0
252.00335184,17.03580832,21.478700637817383
252.00485614,17.03771345,18.20479965209961
252.00729384,17.04006419,-999.0
252.00895861,17.0541371,18.60110092163086
252.00233628,17.04825267,-999.0
252.00646504,17.04759441,-999.0
252.00960626,17.04771329,18.456499099731445
252.00539631,17.04714691,-999.0
252.00495811,17.04801541,-999.0
252.00656411,17.05156996,-999.0
252.00559076,17.05128904,21.759000778198242
252.00603371,17.04998428,-999.0
252.0073536,17.05055899,21.882400512695312
252.00709906,17.05013957,-999.0
251.98950503,17.03674828,21.962799072265625
251.99104954,17.03492915,-999.0
251.99255781,17.03782941,-999.0
252.00032263,17.03523102,22.08769989013672
251.99738936,17.03481577,21.808799743652344
251.99645649,17.0375627,-999.0
251.99454118,17.03775793,-999.0
251.99966045,17.04343638,-999.0
252.00301542,17.04489753,-999.0
252.00120973,17.04004802,-999.0
252.00159128,17.03757703,-999.0
252.0071688,17.04295288,-999.0
252.00428406,17.04482195,-999.0
252.00347138,17.04447511,-999.0
252.00486164,17.05379772,-999.0
252.00536589,17.05484723,-999.0
252.00113777,17.05236513,-999.0
251.99989713,17.04959039,17.080299377441406
251.99917372,17.05313863,-999.0
252.00181234,17.05603495,-999.0
251.9878226,17.03624031,-999.0
251.98980647,17.03788887,-999.0
251.98768658,17.03731397,-999.0
251.98848967,17.03656507,22.081300735473633
252.05504052,16.91741073,-999.0
252.05450899,16.91771606,-999.0
252.05527195,16.91879266,-999.0
252.05546211,16.91815811,-999.0
252.05391966,16.91876849,-999.0
252.05363367,16.91858018,-999.0
252.04963207,16.91324993,21.651100158691406
252.04831028,16.91194245,-999.0
252.0494143,16.91295956,-999.0
252.0499855,16.91628828,-999.0
252.0500065,16.91534847,21.361799240112305
252.0489367,16.91565625,-999.0
252.04922313,16.91437699,-999.0
252.04830301,16.91380461,-999.0
252.05062611,16.91656125,21.513599395751953
252.05099147,16.91741189,-999.0
252.05050353,16.91588356,-999.0
252.0529217,16.91730358,-999.0
252.05206563,16.91654206,-999.0
252.05258741,16.9143738,-999.0
252.05210413,16.91398647,-999.0
252.05519389,16.91610852,-999.0
252.0541321,16.91605937,-999.0
252.0535094,16.91503817,-999.0
252.05293303,16.91523381,-999.0
252.05247006,16.91619291,-999.0
252.05272763,16.91556957,-999.0
252.05300113,16.93433683,-999.0
252.05264768,16.93438267,-999.0
252.05342154,16.93393846,-999.0
252.05232299,16.93384922,-999.0
252.0528111,16.93358531,-999.0
252.04904533,16.92994281,-999.0
252.05088225,16.93201152,-999.0
252.04981286,16.93078163,-999.0
252.05022182,16.93076197,-999.0
252.05380339,16.92952351,20.83810043334961
252.05390612,16.93160989,-999.0
252.05325463,16.93082989,-999.0
252.05144514,16.93131501,-999.0
252.0485723,16.92596273,-999.0
252.04697588,16.92497027,-999.0
252.05516258,16.92368196,-999.0
252.05480398,16.92498067,-999.0
252.05195132,16.92667462,-999.0
252.05320309,16.92702215,18.173500061035156
252.05317537,16.92756687,21.434799194335938
252.05471149,16.92730057,-999.0
252.05101511,16.92440326,-999.0
252.05295811,16.92570357,-999.0
252.04966105,16.92432062,-999.0
252.05023997,16.92570453,-999.0
252.05181345,16.92742074,-999.0
252.04907672,16.92745544,-999.0
252.05017158,16.92950933,-999.0
252.04928689,16.92710544,-999.0
252.05047159,16.92721415,-999.0
252.05395821,16.92292664,-999.0
252.05276628,16.92281129,-999.0
252.05277129,16.92088012,-999.0
252.0493016,16.9233981,-999.0
252.04991037,16.91967128,-999.0
252.05160858,16.92064651,21.486799240112305
252.0520272,16.92296769,21.69729995727539
252.04674891,16.92312166,-999.0
252.04505013,16.91269833,-999.0
252.04513109,16.91334703,-999.0
252.04499383,16.91398904,-999.0
252.04855788,16.91678955,-999.0
252.04911666,16.91746902,-999.0
252.04851701,16.91605649,-999.0
252.04561227,16.91734055,-999.0
252.0452356,16.91666355,-999.0
252.04970098,16.9190386,20.41900062561035
252.0496529,16.91943054,-999.0
252.04913432,16.91924311,20.300399780273438
252.04908004,16.91975377,-999.0
252.04816068,16.91878247,-999.0
252.04863938,16.91880095,-999.0
252.0476766,16.9216753,-999.0
252.04712706,16.91957662,-999.0
251.97784274,16.93822688,-999.0
251.98224066,16.93845534,-999.0
251.98052594,16.93188618,-999.0
251.98699094,16.93610006,21.729400634765625
251.98729881,16.93756686,-999.0
251.98348747,16.9380345,-999.0
251.98468113,16.93757826,21.962799072265625
251.98446799,16.9333742,-999.0
251.98484751,16.93489972,-999.0
251.98653163,16.93681478,-999.0
251.98543446,16.93681543,-999.0
251.98281779,16.93668965,-999.0
251.98142168,16.93506263,-999.0
251.99758448,16.93638706,-999.0
251.99876162,16.93550524,-999.0
251.990028,16.93647741,-999.0
251.99212556,16.93411647,-999.0
251.99157198,16.93501815,-999.0
251.9913402,16.93459412,17.112600326538086
251.99318458,16.93730339,21.134599685668945
251.99226229,16.9287582,21.103200912475586
251.99413902,16.93040426,22.36090087890625
251.9924752,16.93225733,18.15049934387207
251.99656561,16.93433297,-999.0
251.99603039,16.93433194,-999.0
251.99524919,16.93267569,-999.0
251.99582654,16.93688703,-999.0
251.99559166,16.93440089,-999.0
252.06214763,16.90575664,-999.0
252.06236327,16.9051532,-999.0
252.06328436,16.91026379,-999.0
252.06373416,16.91049311,-999.0
252.05955654,16.90616482,21.150800704956055
252.0609363,16.90524063,-999.0
252.0616757,16.90605239,-999.0
252.06901971,16.90918619,-999.0
252.06549487,16.90548544,18.733200073242188
252.06687396,16.9051506,-999.0
252.06704833,16.90693093,-999.0
252.0701449,16.90713227,-999.0
252.07043295,16.90694834,-999.0
252.0677721,16.90590562,-999.0
252.12451254,16.98049985,-999.0
252.12463803,16.98084134,-999.0
252.12455423,16.98159542,-999.0
252.12630801,16.98061799,22.061899185180664
252.12582436,16.98147956,-999.0
252.12511029,16.98077752,-999.0
252.12592774,16.98105451,-999.0
252.1254424,16.98221535,-999.0
252.12598906,16.98188768,21.749399185180664
252.12483682,16.98109114,21.699199676513672
252.12835583,16.98231413,-999.0
252.12750934,16.98505084,-999.0
252.12873168,16.98515192,21.82360076904297
252.1286138,16.98546168,21.8887996673584
252.12825874,16.98546348,-999.0
252.12767367,16.98384544,-999.0
252.12805701,16.98419988,-999.0
252.12783817,16.98279208,-999.0
252.12720422,16.98330101,-999.0
252.12627803,16.98272493,-999.0
252.12715198,16.98289487,-999.0
252.13265241,16.98032603,-999.0
252.13153327,16.98093079,21.913999557495117
252.12961184,16.98720123,-999.0
252.13400657,16.98639713,-999.0
252.13290622,16.9865591,-999.0
252.13222266,16.98684729,-999.0
252.13197863,16.98908061,-999.0
252.13190768,16.98810619,21.26289939880371
252.13188366,16.98814201,21.045700073242188
252.13299807,16.98530103,-999.0
252.12900903,16.98547545,-999.0
252.12934091,16.98589916,21.86400032043457
252.13072048,16.98619962,-999.0
252.13032365,16.98559713,-999.0
252.13021803,16.98127722,-999.0
252.13204819,16.98311978,-999.0
252.13095575,16.9830263,-999.0
252.1300842,16.98265026,-999.0
252.13029958,16.98308377,-999.0
252.12977844,16.98192533,21.789600372314453
252.13060029,16.98192745,21.689699172973633
252.13011481,16.98419744,21.723400115966797
252.1319367,16.98356389,-999.0
252.13069172,16.98379648,-999.0
252.08122661,16.93593176,-999.0
252.08346461,16.93470092,-999.0
252.0848413,16.93924606,-999.0
252.09098432,16.93467445,-999.0
252.09076962,16.93499809,18.745500564575195
252.08760298,16.93481664,21.7721004486084
252.08997806,16.94368252,-999.0
252.0851617,16.94024254,20.08690071105957
252.08796423,16.93931866,-999.0
252.10242292,16.93333375,21.529600143432617
252.10260095,16.93364026,-999.0
252.10355644,16.93778454,21.623899459838867
252.1025424,16.93648213,-999.0
252.10288072,16.93746047,21.754899978637695
252.10088768,16.93494498,-999.0
252.10204007,16.93412798,-999.0
252.10320743,16.94428419,-999.0
252.10289116,16.94248229,-999.0
252.10214594,16.94359343,-999.0
252.10039398,16.93947495,21.900100708007812
252.10062912,16.93966657,-999.0
252.10344771,16.9403059,-999.0
252.10339061,16.9408252,-999.0
252.10209202,16.94025744,-999.0
252.10232676,16.94049977,-999.0
252.10271865,16.94220018,21.690200805664062
252.09335109,16.93434421,18.868099212646484
252.09366132,16.93390893,-999.0
252.0974128,16.93469224,-999.0
252.09717064,16.93881506,-999.0
252.09711727,16.93677814,-999.0
252.09628125,16.93480656,-999.0
252.09959984,16.93513026,-999.0
252.10163957,16.93781074,-999.0
252.10188043,16.93872267,-999.0
252.09818997,16.95420931,-999.0
252.10036402,16.95174455,-999.0
252.09911976,16.95177318,-999.0
252.09393359,16.94572558,-999.0
252.09408395,16.9461059,18.23200035095215
252.09487651,16.95047217,-999.0
252.10187963,16.94546841,-999.0
252.10256107,16.94566978,-999.0
252.10129169,16.94631805,-999.0
252.10078442,16.94577144,-999.0
252.10153111,16.94565498,-999.0
252.09697456,16.94581347,-999.0
252.09914583,16.94628661,-999.0
252.09932258,16.94739828,-999.0
252.09892279,16.94738154,-999.0
252.10036953,16.94643724,-999.0
252.07479895,16.99568881,-999.0
252.07331082,16.99646831,-999.0
252.08104832,16.9945784,-999.0
252.0807745,16.99471966,-999.0
252.0810649,16.99583471,21.88249969482422
252.08065928,16.99516189,17.042400360107422
252.08193787,16.99992912,18.28499984741211
252.08058549,16.99761654,-999.0
252.07963354,16.99478675,-999.0
252.07893501,16.99704213,20.654399871826172
252.08013264,16.9960693,22.08799934387207
252.08132421,17.00014392,20.415300369262695
252.07619941,16.998567,21.741300582885742
252.07909692,16.99881531,-999.0
252.07843221,16.99886608,-999.0
252.11475371,17.02872937,-999.0
252.11513763,17.0284652,-999.0
252.11029311,17.02784079,-999.0
252.11243629,17.02624908,-999.0
252.11098642,17.02529732,-999.0
252.11115373,17.02709303,-999.0
252.11266174,17.02652896,-999.0
252.11256709,17.02658518,-999.0
252.1085753,17.02868597,-999.0
252.10850912,17.02900909,-999.0
252.10496743,17.02785908,-999.0
252.10553553,17.01953072,-999.0
252.10927401,17.02327562,18.811500549316406
252.10602984,17.02353349,21.87689971923828
252.10653454,17.0260359,-999.0
252.10547411,17.02477284,-999.0
252.10938916,17.02353896,16.310699462890625
252.09146643,17.02524327,20.485300064086914
252.09295145,17.01946073,-999.0
252.09617343,17.0230726,-999.0
252.10107338,17.0282465,21.693599700927734
252.10052771,17.02870684,21.841400146484375
252.09774935,17.02457304,-999.0
252.09586465,17.02490185,-999.0
252.09201636,17.02487206,21.877500534057617
252.09346656,17.02651014,19.32979965209961
252.09440846,17.02581458,20.868200302124023
252.09561298,17.01189076,-999.0
252.09556228,17.01143418,-999.0
252.0959733,17.01093952,-999.0
252.09634556,17.00977085,-999.0
252.10041586,17.01760055,-999.0
252.10178799,17.01585524,-999.0
252.0944004,17.01779372,-999.0
252.09505738,17.01598092,-999.0
252.09794657,17.01532676,-999.0
252.09394031,17.01222086,-999.0
252.09497511,17.01391624,-999.0
252.09777254,17.0142096,-999.0
252.09767733,17.02034116,-999.0
252.0992585,17.0178216,-999.0
252.10020039,17.01945746,21.687700271606445
252.10107673,17.01889608,-999.0
252.1031315,17.02928584,21.96649932861328
252.10243612,17.02868301,-999.0
252.10291752,17.02882818,-999.0
252.10283459,17.02684154,-999.0
252.10261499,17.02754032,-999.0
252.09948463,17.02442657,-999.0
252.10362199,17.02421157,-999.0
252.10100687,17.02240327,-999.0
252.10178182,17.02203386,-999.0
252.09917771,17.02301044,-999.0
252.09871012,17.0193842,-999.0
252.10020973,17.02187911,-999.0
252.09292507,17.01106141,21.483999252319336
252.09181733,17.01683392,21.85610008239746
252.09174063,17.0158701,-999.0
252.08947832,17.01507788,-999.0
252.08736405,17.00694152,-999.0
252.0863022,17.01093549,21.848800659179688
252.0846682,17.00784937,-999.0
252.08691262,17.02640826,-999.0
252.08961086,17.02589752,-999.0
252.08915162,17.02636388,-999.0
252.08212424,17.01898487,21.981000900268555
252.08083723,17.02024286,-999.0
252.08459484,17.01852732,-999.0
252.08501491,17.0187649,21.64739990234375
252.08314654,17.01859963,-999.0
252.08457458,17.02188015,-999.0
252.08262719,17.02110872,-999.0
252.08551016,17.02376027,-999.0
252.07087697,17.00853655,-999.0
252.07291741,17.01079594,-999.0
252.07777151,17.01640957,-999.0
252.07593094,17.01509648,-999.0
252.07821295,17.01373625,-999.0
252.07690605,17.01488162,20.742799758911133
252.07592334,17.01129843,20.641000747680664
252.08561014,17.01142747,-999.0
252.0854885,17.0118649,-999.0
252.08748834,17.01823454,-999.0
252.08693151,17.01749272,-999.0
252.08693855,17.0132539,-999.0
252.08870649,17.01710385,-999.0
252.08550861,17.01528554,21.670000076293945
252.08477335,17.01521071,-999.0
251.97409077,17.02855016,-999.0
251.96924186,16.99050407,-999.0
251.96916761,16.99120685,21.99180030822754
251.97944358,16.998915,21.430500030517578
251.97815971,16.9991538,-999.0
251.97845664,16.99763821,-999.0
251.97853017,16.99866129,21.667400360107422
251.97440692,16.99819461,-999.0
251.9754183,16.9981539,-999.0
251.97574188,16.994606,-999.0
251.97488233,16.99465864,21.824899673461914
251.97577096,16.9953467,-999.0
251.975023,16.99679065,-999.0
251.97678231,16.99669547,-999.0
251.97646,16.99656889,21.82539939880371
251.96906455,16.99466039,-999.0
251.96851878,16.99687368,-999.0
251.96996409,16.99740541,-999.0
251.97038572,16.99535665,-999.0
251.97023904,16.99495325,-999.0
251.9887508,17.00971526,-999.0
251.98948899,17.00879723,-999.0
251.98028783,17.01016669,-999.0
251.97959625,17.0057544,-999.0
251.97956075,17.00606634,-999.0
251.98138224,17.00796482,-999.0
251.98190472,17.01060916,22.124500274658203
251.98209549,17.01090734,-999.0
251.98312169,17.01102258,20.587099075317383
251.9829008,17.01066752,-999.0
251.98257912,17.00862601,18.752099990844727
251.98334027,17.01099771,-999.0
251.98188409,17.00986796,-999.0
251.98049924,17.00936464,-999.0
251.98048075,16.99945228,-999.0
251.98076297,17.00052464,-999.0
251.98264892,17.00194581,-999.0
251.98194705,17.00127169,-999.0
251.98233592,17.00150978,21.069499969482422
251.98099931,17.00146088,-999.0
251.98339805,17.00301016,20.930299758911133
251.98319242,17.00372498,-999.0
251.98422795,17.00423211,-999.0
251.98009352,17.00444835,-999.0
251.97982603,17.00338624,20.96619987487793
251.98287868,17.00265046,-999.0
251.98162751,17.00330561,-999.0
251.98072571,17.00558128,21.785200119018555
251.98184227,17.00572876,-999.0
251.98192424,17.00519838,-999.0
251.98473612,17.00499716,-999.0
251.98413314,17.00617502,22.01930046081543
251.98389319,17.00649093,21.947099685668945
251.96724008,17.00681853,-999.0
251.96761872,17.00008127,-999.0
251.96745498,17.00107807,-999.0
251.97088593,17.00381551,-999.0
251.96860247,17.00432234,-999.0
251.96810014,17.00443401,-999.0
251.96744587,17.00439514,-999.0
251.96886586,17.00436638,-999.0
251.9691407,17.00460543,-999.0
251.97011881,17.00408101,-999.0
251.97294832,17.00854223,-999.0
251.97292121,17.00844164,-999.0
251.97400313,17.00922568,-999.0
251.97071583,17.00583429,-999.0
251.9712826,17.00986193,-999.0
251.97720463,17.00665017,-999.0
251.97721954,17.00790613,21.766799926757812
251.96864008,17.00039939,-999.0
251.97077149,16.99983636,-999.0
251.96984786,16.99966341,-999.0
251.97370784,16.99996819,-999.0
251.97340458,17.00013052,-999.0
251.97117672,16.99960718,-999.0
251.97051436,17.00276892,-999.0
251.97153805,17.00336803,-999.0
251.97134615,17.00308335,-999.0
251.97337947,17.00335408,-999.0
251.97310131,17.00400401,-999.0
251.97265566,17.00402086,-999.0
251.97194647,17.00372587,-999.0
251.97919965,17.00118311,-999.0
251.97751231,16.99940567,-999.0
251.97795964,17.00263552,-999.0
251.97799752,17.00359207,21.79990005493164
251.97929461,17.00227726,-999.0
251.97868051,17.00229069,-999.0
251.97895672,17.00306456,20.732099533081055
251.97702157,17.00084687,21.739099502563477
251.97746065,17.00010108,-999.0
251.97476449,17.00166267,20.86829948425293
251.97636719,17.00505408,-999.0
251.97699651,17.00276769,-999.0
251.97352511,17.00509917,-999.0
251.97490716,17.003184,-999.0
252.00996556,17.03140676,-999.0
252.01001297,17.0329327,-999.0
252.0011176,17.03195522,18.208499908447266
252.00099939,17.03225987,-999.0
252.03245221,17.00044018,-999.0
252.03194853,17.00050787,-999.0
252.03426746,17.00069949,-999.0
252.0334321,17.00014331,-999.0
252.03398521,17.00105041,-999.0
252.03349313,17.00462075,-999.0
252.03254724,17.00414951,-999.0
252.03587068,17.00412731,-999.0
252.03496559,17.00693576,-999.0
252.03601584,17.00508154,-999.0
252.01875809,17.00929876,22.11440086364746
252.01850024,17.00564886,-999.0
252.02270168,17.00849786,-999.0
252.02263308,17.00917763,-999.0
252.01998443,17.00815866,21.02739906311035
252.02427678,17.00311191,-999.0
252.02188362,17.00077941,-999.0
252.01965395,17.00332301,-999.0
252.01937284,17.00289119,-999.0
252.02114498,17.00295656,-999.0
252.02757473,17.00663238,21.76919937133789
252.02775103,17.00706571,-999.0
252.02801284,17.0078114,-999.0
252.02776295,17.00812309,-999.0
252.02467156,17.0087819,-999.0
252.0239932,17.00671557,-999.0
252.0241612,17.00737492,-999.0
252.02623106,17.00609006,-999.0
252.02482667,17.00589509,-999.0
252.02512961,17.00578544,-999.0
252.02407835,17.00545898,-999.0
252.02543566,17.00588934,-999.0
252.0248118,17.0052834,-999.0
252.02658579,17.00722582,-999.0
252.02622691,17.00669062,-999.0
252.02652207,17.00643418,-999.0
252.02657366,17.0075234,-999.0
252.02579027,17.00725803,-999.0
252.02330457,17.00370161,-999.0
252.02349998,17.00511747,-999.0
252.01878126,17.00371389,-999.0
252.0205655,17.00374977,-999.0
252.02023126,17.00540041,-999.0
252.02004825,17.00400723,-999.0
252.02218856,17.00450371,-999.0
252.02461529,17.00338146,-999.0
252.02532194,17.00336938,-999.0
252.02722364,17.00464973,-999.0
252.02690954,17.00486656,21.517000198364258
252.0289159,17.00371394,-999.0
252.02862056,17.00336601,-999.0
252.02940558,17.00369933,-999.0
252.02975925,17.00430911,-999.0
252.02892028,17.00597212,-999.0
252.02160644,16.99930821,-999.0
252.0250906,16.99817805,21.449800491333008
252.02424089,16.99802349,-999.0
252.02422952,16.99835244,-999.0
252.02433812,17.00240793,-999.0
252.02258066,16.99902637,-999.0
252.03064391,16.99722295,-999.0
252.02921079,16.99771977,-999.0
252.03051798,17.00160643,-999.0
252.03020994,17.00208334,-999.0
252.03005559,17.00080091,-999.0
252.02678389,16.99860749,-999.0
252.02810905,16.99837719,-999.0
252.02952129,16.99921699,21.984600067138672
252.0255404,16.99963674,21.333599090576172
252.03072706,17.00284155,21.535900115966797
252.02983232,17.00213649,-999.0
252.02480803,17.00074894,-999.0
252.0274095,17.00287922,21.6466007232666
252.02674369,17.00222826,-999.0
252.02636295,17.00208245,21.50670051574707
252.02564471,17.00191336,-999.0
252.0259821,17.00120876,21.3164005279541
252.01920265,17.01079878,-999.0
252.02221002,17.01303589,-999.0
252.02173935,17.01206383,-999.0
252.02037401,17.01220261,-999.0
252.02702473,17.00923293,-999.0
252.02814401,17.01012481,-999.0
252.02851652,17.01033748,21.901899337768555
252.02824052,17.00979774,21.327199935913086
252.02919479,17.01296647,21.907400131225586
252.02649105,17.00981531,21.572999954223633
252.02600751,17.0116048,-999.0
252.02751164,17.0100805,-999.0
252.02787045,17.0115755,-999.0
252.02816332,17.01130806,21.78260040283203
252.0284439,17.0152197,-999.0
252.02790247,17.01656417,-999.0
252.02703125,17.01725107,-999.0
252.02856337,17.01477156,-999.0
252.02477751,17.01198493,-999.0
252.02511132,17.01448632,-999.0
252.04206989,17.00936206,-999.0
252.04093672,17.00952445,-999.0
252.04105221,17.01297499,-999.0
252.04011404,17.01255181,-999.0
252.03958752,17.01062628,22.084299087524414
252.04029198,17.01117038,20.59309959411621
252.04003714,17.01076449,20.849599838256836
252.04027082,17.01800021,-999.0
252.03701494,17.01493721,-999.0
252.04096761,17.0151273,-999.0
252.0440074,17.00220804,-999.0
252.04661271,17.00133811,21.454700469970703
252.04475529,16.99951177,18.475500106811523
252.05097044,17.00313316,-999.0
252.0513515,17.00509627,-999.0
252.05151758,17.00629197,-999.0
252.04934428,17.00432171,21.869699478149414
252.04656912,17.00520826,21.792499542236328
252.04431421,17.00246178,-999.0
252.04441125,17.00270048,18.861000061035156
252.04594358,17.00390241,-999.0
252.04562322,17.00327462,20.884599685668945
252.04668109,17.00318919,-999.0
252.048016,17.00378321,-999.0
252.04792584,17.00405825,-999.0
252.05165104,17.00314727,21.183399200439453
252.05430085,17.00188206,17.82990074157715
252.05491263,17.00453357,-999.0
252.05422117,17.00338789,-999.0
252.04542628,16.99677322,21.82430076599121
252.04711837,16.99750969,-999.0
252.04931625,16.99696402,-999.0
252.04809363,16.99912541,-999.0
252.05029993,16.99927265,-999.0
252.04941053,16.99948115,20.930200576782227
252.05675845,16.99567146,-999.0
252.05556781,16.99654215,-999.0
252.05617141,16.99681137,-999.0
252.05606401,17.00021789,21.57349967956543
252.0562452,16.99947259,-999.0
252.05333926,16.99628336,-999.0
252.05382098,16.99859093,22.251300811767578
252.05518614,17.00132718,-999.0
252.0553016,17.00067202,-999.0
252.05344986,17.00083341,21.943599700927734
252.05469806,17.00067412,21.726999282836914
252.05271774,17.00182341,19.061100006103516
252.05181735,16.99944477,-999.0
251.97818986,16.94024642,-999.0
251.97889899,16.93946095,-999.0
251.98240954,16.94104011,-999.0
251.98200981,16.94041687,-999.0
251.98286856,16.94066446,21.928300857543945
251.98167775,16.93917355,-999.0
251.97983727,16.94208891,21.927200317382812
251.98918219,16.94071192,-999.0
251.98856823,16.94406057,21.374399185180664
251.98533047,16.93921432,-999.0
251.98699927,16.94930433,-999.0
251.98487142,16.94556473,18.280500411987305
251.98609947,16.945744,-999.0
251.98546981,16.94257105,-999.0
252.00042793,16.93849654,-999.0
252.00073281,16.94280154,-999.0
252.00004132,16.94166301,-999.0
252.00055957,16.94239281,-999.0
251.99858567,16.93851237,-999.0
251.9993056,16.94093857,-999.0
251.99921278,16.94011301,-999.0
252.00107757,16.94048724,-999.0
251.9957892,16.94454594,-999.0
251.99714895,16.94576283,20.999799728393555
251.99750541,16.94586361,21.476900100708008
251.99749848,16.94593655,21.336599349975586
252.00114788,16.94449852,-999.0
252.00076373,16.94602045,-999.0
251.99137372,16.94012636,-999.0
251.99492902,16.94312736,-999.0
251.99377877,16.94170011,-999.0
251.99256122,16.94055531,-999.0
251.99584375,16.94320371,-999.0
252.00063681,16.94388402,-999.0
251.99984153,16.94256769,-999.0
251.99944185,16.94323346,20.782100677490234
251.9994465,16.94322454,20.9143009185791
251.99462521,16.95726273,-999.0
251.99596076,16.95696309,-999.0
251.99835236,16.95809686,21.58919906616211
251.99670542,16.95670895,-999.0
251.99328405,16.95379844,-999.0
251.99988244,16.95030154,-999.0
251.99892495,16.95491972,21.270999908447266
251.99843133,16.95129367,20.93400001525879
251.99784372,16.95157273,16.792800903320312
251.99363527,16.95598783,-999.0
251.99512031,16.95490046,21.107099533081055
251.99370888,16.95486156,-999.0
251.99814359,16.94760323,-999.0
251.99884349,16.94876657,-999.0
251.9953829,16.94695938,-999.0
251.9962055,16.94622328,21.105600357055664
251.99738009,16.94797656,22.093299865722656
251.98943778,16.94575326,-999.0
251.98984432,16.9463087,-999.0
251.99012628,16.93986058,21.615100860595703
251.99012355,16.9408992,-999.0
251.99271202,16.94279129,21.721599578857422
251.99014855,16.94506498,-999.0
251.99321168,16.94631457,-999.0
251.99150425,16.94728642,21.87809944152832
252.02717667,16.93897114,-999.0
252.05255064,16.9433828,-999.0
252.05544165,16.94537695,-999.0
252.05234703,16.94466889,-999.0
252.05316946,16.94480583,-999.0
252.0580054,16.94636675,-999.0
252.05608047,16.94476742,-999.0
252.05680554,16.945033,-999.0
252.05704947,16.94567455,-999.0
252.05503192,16.94217556,-999.0
252.05550211,16.94429412,-999.0
252.0547434,16.9432012,-999.0
252.05525469,16.94311,-999.0
252.05458435,16.94232578,-999.0
252.05685855,16.94224162,-999.0
252.05756506,16.9417873,-999.0
252.05783617,16.94250086,-999.0
252.05789874,16.94378581,-999.0
252.05637976,16.94391543,-999.0
252.05636216,16.94297019,-999.0
252.07293093,16.95707263,-999.0
252.07384432,16.95825294,20.11039924621582
252.07209261,16.95780062,-999.0
252.06443447,16.95391801,-999.0
252.06557465,16.95616419,-999.0
252.06586887,16.95875242,-999.0
252.06402012,16.95642262,-999.0
252.06510506,16.94793909,-999.0
252.06753182,16.9525155,-999.0
252.06814564,16.95115666,-999.0
252.06414228,16.95295938,-999.0
252.06427064,16.95222893,-999.0
252.06567458,16.95280492,-999.0
252.0653552,16.9525203,-999.0
252.0664862,16.95410389,-999.0
252.06948109,16.95620457,20.507099151611328
252.06874,16.95628414,-999.0
252.06928332,16.95660571,20.886199951171875
252.06872611,16.95685319,-999.0
252.06803276,16.95489986,-999.0
252.06315242,16.95164241,-999.0
252.06030088,16.94836958,21.25
252.06189483,16.9485653,-999.0
252.06059949,16.95682747,21.67930030822754
252.06224466,16.95676758,-999.0
252.06194572,16.95766997,-999.0
252.06022572,16.9548257,19.649900436401367
252.06022224,16.95483342,19.668699264526367
252.06158055,16.95574415,21.744199752807617
252.05420871,16.94983821,-999.0
252.05763602,16.95024391,-999.0
252.05763494,16.94893735,-999.0
252.05733528,16.95046514,-999.0
252.0574996,16.95068874,20.567100524902344
252.05719918,16.95187706,-999.0
252.05557438,16.9487721,-999.0
252.05805391,16.95079908,-999.0
252.06166171,16.95312175,-999.0
252.06176261,16.95240537,-999.0
252.06173718,16.95208367,-999.0
252.05969339,16.95132914,21.270299911499023
252.02862066,16.93963101,-999.0
252.02852746,16.93887121,-999.0
252.03259485,16.94153264,-999.0
252.02819173,16.9425352,-999.0
252.02813717,16.94041763,-999.0
252.02767004,16.94016479,-999.0
252.02793763,16.94117245,-999.0
252.02918125,16.94168649,-999.0
252.03601045,16.94742531,19.9335994720459
252.03598221,16.94767647,-999.0
252.03389357,16.94817885,-999.0
252.03354526,16.94758269,-999.0
252.03414293,16.9439026,-999.0
