id ra dec
17755 149.39361486567347 15.69999999999996
17756 150.45314404911795 15.69999999999996
17757 151.51267323256246 15.69999999999996
17758 152.57220241600695 15.69999999999996
17759 153.63173159945143 15.69999999999996
17760 154.69126078289594 15.69999999999996
17761 155.75078996634042 15.69999999999996
17762 156.8103191497849 15.69999999999996
17763 157.8698483332294 15.69999999999996
17764 158.9293775166739 15.69999999999996
17765 159.98890670011838 15.69999999999996
17766 161.0484358835629 15.69999999999996
17767 162.10796506700737 15.69999999999996
17768 163.16749425045188 15.69999999999996
17769 164.22702343389636 15.69999999999996
17770 165.28655261734085 15.69999999999996
17771 166.34608180078536 15.69999999999996
17772 167.40561098422984 15.69999999999996
17773 168.46514016767432 15.69999999999996
17774 169.52466935111883 15.69999999999996
17775 170.5841985345633 15.69999999999996
17776 171.6437277180078 15.69999999999996
17777 172.7032569014523 15.69999999999996
17778 173.7627860848968 15.69999999999996
17779 174.8223152683413 15.69999999999996
17780 175.88184445178578 15.69999999999996
17781 176.94137363523026 15.69999999999996
17782 178.00090281867477 15.69999999999996
17783 179.06043200211926 15.69999999999996
17784 180.11996118556374 15.69999999999996
17785 181.17949036900825 15.69999999999996
17786 182.23901955245273 15.69999999999996
17787 183.29854873589724 15.69999999999996
17788 184.35807791934172 15.69999999999996
17789 185.4176071027862 15.69999999999996
17790 186.47713628623072 15.69999999999996
17791 187.5366654696752 15.69999999999996
17792 188.59619465311968 15.69999999999996
17793 189.6557238365642 15.69999999999996
17794 190.71525302000867 15.69999999999996
17795 191.77478220345316 15.69999999999996
17796 192.83431138689767 15.69999999999996
17797 193.89384057034215 15.69999999999996
17798 194.95336975378666 15.69999999999996
17799 196.01289893723114 15.69999999999996
17800 197.07242812067562 15.69999999999996
17801 198.13195730412014 15.69999999999996
17802 199.19148648756462 15.69999999999996
17803 200.2510156710091 15.69999999999996
17804 201.3105448544536 15.69999999999996
17805 202.3700740378981 15.69999999999996
17806 203.42960322134257 15.69999999999996
17807 204.48913240478709 15.69999999999996
17808 205.54866158823157 15.69999999999996
17809 206.60819077167608 15.69999999999996
17810 207.66771995512056 15.69999999999996
17811 208.72724913856504 15.69999999999996
17812 209.78677832200955 15.69999999999996
17813 210.84630750545404 15.69999999999996
17814 211.90583668889852 15.69999999999996
17815 212.96536587234303 15.69999999999996
17816 214.0248950557875 15.69999999999996
17817 215.08442423923202 15.69999999999996
17818 216.1439534226765 15.69999999999996
17819 217.20348260612099 15.69999999999996
17820 218.2630117895655 15.69999999999996
17821 219.32254097300998 15.69999999999996
17822 220.38207015645446 15.69999999999996
17823 221.44159933989897 15.69999999999996
17824 222.50112852334345 15.69999999999996
17825 223.56065770678794 15.69999999999996
17826 224.62018689023245 15.69999999999996
17827 225.67971607367693 15.69999999999996
17828 226.73924525712144 15.69999999999996
17829 227.79877444056592 15.69999999999996
17830 228.8583036240104 15.69999999999996
17831 229.91783280745491 15.69999999999996
17832 230.9773619908994 15.69999999999996
17833 232.03689117434388 15.69999999999996
17834 233.0964203577884 15.69999999999996
17835 234.15594954123287 15.69999999999996
17836 235.21547872467738 15.69999999999996
17837 236.27500790812186 15.69999999999996
17838 237.33453709156635 15.69999999999996
17839 238.39406627501086 15.69999999999996
17840 239.45359545845534 15.69999999999996
17841 240.51312464189982 15.69999999999996
17842 241.57265382534433 15.69999999999996
17843 242.63218300878881 15.69999999999996
17844 243.6917121922333 15.69999999999996
17845 244.7512413756778 15.69999999999996
17846 245.8107705591223 15.69999999999996
17847 246.8702997425668 15.69999999999996
17848 247.92982892601128 15.69999999999996
17849 248.98935810945576 15.69999999999996
17850 250.04888729290028 15.69999999999996
17851 251.10841647634476 15.69999999999996
17852 252.16794565978924 15.69999999999996
17853 253.22747484323375 15.69999999999996
17854 254.28700402667823 15.69999999999996
17855 255.34653321012271 15.69999999999996
17856 256.4060623935672 15.69999999999996
17857 257.4655915770117 15.69999999999996
17858 258.5251207604562 15.69999999999996
17859 259.5846499439007 15.69999999999996
17860 260.6441791273452 15.69999999999996
17861 261.7037083107897 15.69999999999996
17862 262.7632374942342 15.69999999999996
17863 263.82276667767866 15.69999999999996
17864 264.88229586112317 15.69999999999996
17865 265.9418250445677 15.69999999999996
17866 267.00135422801213 15.69999999999996
17867 268.06088341145664 15.69999999999996
17868 269.12041259490115 15.69999999999996
17869 270.1799417783456 15.69999999999996
17870 271.2394709617901 15.69999999999996
17871 272.29900014523463 15.69999999999996
17872 273.3585293286791 15.69999999999996
17873 274.4180585121236 15.69999999999996
17874 275.4775876955681 15.69999999999996
17875 276.53711687901256 15.69999999999996
17876 277.59664606245707 15.69999999999996
17877 278.6561752459016 15.69999999999996
17878 279.71570442934603 15.69999999999996
17879 280.77523361279054 15.69999999999996
17880 281.83476279623505 15.69999999999996
17881 282.89429197967956 15.69999999999996
17882 283.953821163124 15.69999999999996
17883 285.01335034656853 15.69999999999996
17884 286.07287953001304 15.69999999999996
17885 287.1324087134575 15.69999999999996
17886 288.191937896902 15.69999999999996
17887 289.2514670803465 15.69999999999996
17888 290.31099626379097 15.69999999999996
17889 291.3705254472355 15.69999999999996
17890 292.43005463068 15.69999999999996
17891 293.48958381412444 15.69999999999996
17892 294.54911299756895 15.69999999999996
17893 295.60864218101347 15.69999999999996
17894 296.6681713644579 15.69999999999996
17895 297.72770054790243 15.69999999999996
17896 298.78722973134694 15.69999999999996
17897 299.8467589147914 15.69999999999996
17898 300.9062880982359 15.69999999999996
17899 301.9658172816804 15.69999999999996
17900 303.0253464651249 15.69999999999996
17901 304.0848756485694 15.69999999999996
17902 305.1444048320139 15.69999999999996
17903 306.2039340154584 15.69999999999996
17904 307.26346319890285 15.69999999999996
17905 308.32299238234737 15.69999999999996
17906 309.3825215657919 15.69999999999996
17907 310.44205074923633 15.69999999999996
17908 311.50157993268084 15.69999999999996
17909 312.56110911612535 15.69999999999996
17910 313.6206382995698 15.69999999999996
17911 314.6801674830143 15.69999999999996
17912 315.7396966664588 15.69999999999996
17913 316.7992258499033 15.69999999999996
17914 317.8587550333478 15.69999999999996
17915 318.9182842167923 15.69999999999996
17916 319.97781340023676 15.69999999999996
17917 321.03734258368127 15.69999999999996
17918 322.0968717671258 15.69999999999996
17919 323.15640095057023 15.69999999999996
17920 324.21593013401474 15.69999999999996
17921 325.27545931745925 15.69999999999996
17922 326.33498850090376 15.69999999999996
17923 327.3945176843482 15.69999999999996
17924 328.4540468677927 15.69999999999996
17925 329.51357605123724 15.69999999999996
17926 330.5731052346817 15.69999999999996
17927 331.6326344181262 15.69999999999996
17928 332.6921636015707 15.69999999999996
17929 333.75169278501517 15.69999999999996
17930 334.8112219684597 15.69999999999996
17931 335.8707511519042 15.69999999999996
17932 336.93028033534864 15.69999999999996
17933 337.98980951879315 15.69999999999996
17934 339.04933870223766 15.69999999999996
17935 340.1088678856821 15.69999999999996
17936 341.1683970691266 15.69999999999996
17937 342.22792625257114 15.69999999999996
17938 343.2874554360156 15.69999999999996
17939 344.3469846194601 15.69999999999996
17940 345.4065138029046 15.69999999999996
17941 346.4660429863491 15.69999999999996
17942 347.5255721697936 15.69999999999996
17943 348.5851013532381 15.69999999999996
17944 349.6446305366826 15.69999999999996
17945 350.70415972012705 15.69999999999996
17946 351.76368890357156 15.69999999999996
17947 352.8232180870161 15.69999999999996
17948 353.8827472704605 15.69999999999996
17949 354.94227645390504 15.69999999999996
17950 356.00180563734955 15.69999999999996
17951 357.061334820794 15.69999999999996
17952 358.1208640042385 15.69999999999996
17953 1.0632598159419477 16.399999999999963
17954 2.1265196318838955 16.399999999999963
17955 3.189779447825843 16.399999999999963
17956 4.253039263767791 16.399999999999963
17957 5.316299079709738 16.399999999999963
17958 6.379558895651686 16.399999999999963
17959 7.442818711593635 16.399999999999963
17960 8.506078527535582 16.399999999999963
17961 9.56933834347753 16.399999999999963
17962 10.632598159419477 16.399999999999963
17963 11.695857975361426 16.399999999999963
17964 12.759117791303373 16.399999999999963
17965 13.82237760724532 16.399999999999963
17966 14.88563742318727 16.399999999999963
17967 15.948897239129217 16.399999999999963
17968 17.012157055071164 16.399999999999963
17969 18.07541687101311 16.399999999999963
17970 19.13867668695506 16.399999999999963
17971 20.201936502897006 16.399999999999963
17972 21.265196318838953 16.399999999999963
17973 22.328456134780904 16.399999999999963
17974 23.39171595072285 16.399999999999963
17975 24.4549757666648 16.399999999999963
17976 25.518235582606746 16.399999999999963
17977 26.581495398548693 16.399999999999963
17978 27.64475521449064 16.399999999999963
17979 28.708015030432588 16.399999999999963
17980 29.77127484637454 16.399999999999963
17981 30.834534662316486 16.399999999999963
17982 31.897794478258433 16.399999999999963
17983 32.96105429420038 16.399999999999963
17984 34.02431411014233 16.399999999999963
17985 35.087573926084275 16.399999999999963
17986 36.15083374202622 16.399999999999963
17987 37.21409355796817 16.399999999999963
17988 38.27735337391012 16.399999999999963
17989 39.340613189852064 16.399999999999963
17990 40.40387300579401 16.399999999999963
17991 41.46713282173596 16.399999999999963
17992 42.530392637677906 16.399999999999963
17993 43.59365245361986 16.399999999999963
17994 44.65691226956181 16.399999999999963
17995 45.720172085503755 16.399999999999963
17996 46.7834319014457 16.399999999999963
17997 47.84669171738765 16.399999999999963
17998 48.9099515333296 16.399999999999963
17999 49.973211349271544 16.399999999999963
18000 51.03647116521349 16.399999999999963
18001 52.09973098115544 16.399999999999963
18002 53.162990797097386 16.399999999999963
18003 54.22625061303933 16.399999999999963
18004 55.28951042898128 16.399999999999963
18005 56.35277024492323 16.399999999999963
18006 57.416030060865175 16.399999999999963
18007 58.47928987680712 16.399999999999963
18008 59.54254969274908 16.399999999999963
18009 60.605809508691024 16.399999999999963
18010 61.66906932463297 16.399999999999963
18011 62.73232914057492 16.399999999999963
18012 63.795588956516866 16.399999999999963
18013 64.85884877245881 16.399999999999963
18014 65.92210858840076 16.399999999999963
18015 66.98536840434271 16.399999999999963
18016 68.04862822028466 16.399999999999963
18017 69.1118880362266 16.399999999999963
18018 70.17514785216855 16.399999999999963
18019 71.2384076681105 16.399999999999963
18020 72.30166748405244 16.399999999999963
18021 73.36492729999439 16.399999999999963
18022 74.42818711593634 16.399999999999963
18023 75.49144693187829 16.399999999999963
18024 76.55470674782023 16.399999999999963
18025 77.61796656376218 16.399999999999963
18026 78.68122637970413 16.399999999999963
18027 79.74448619564608 16.399999999999963
18028 80.80774601158802 16.399999999999963
18029 81.87100582752997 16.399999999999963
18030 82.93426564347192 16.399999999999963
18031 83.99752545941386 16.399999999999963
18032 85.06078527535581 16.399999999999963
18033 86.12404509129777 16.399999999999963
18034 87.18730490723972 16.399999999999963
18035 88.25056472318167 16.399999999999963
18036 89.31382453912362 16.399999999999963
18037 90.37708435506556 16.399999999999963
18038 91.44034417100751 16.399999999999963
18039 92.50360398694946 16.399999999999963
18040 93.5668638028914 16.399999999999963
18041 94.63012361883335 16.399999999999963
18042 95.6933834347753 16.399999999999963
18043 96.75664325071725 16.399999999999963
18044 97.8199030666592 16.399999999999963
18045 98.88316288260114 16.399999999999963
18046 99.94642269854309 16.399999999999963
18047 101.00968251448504 16.399999999999963
18048 102.07294233042698 16.399999999999963
18049 103.13620214636893 16.399999999999963
18050 104.19946196231088 16.399999999999963
18051 105.26272177825282 16.399999999999963
18052 106.32598159419477 16.399999999999963
18053 107.38924141013672 16.399999999999963
18054 108.45250122607867 16.399999999999963
18055 109.51576104202061 16.399999999999963
18056 110.57902085796256 16.399999999999963
18057 111.64228067390451 16.399999999999963
18058 112.70554048984646 16.399999999999963
18059 113.7688003057884 16.399999999999963
18060 114.83206012173035 16.399999999999963
18061 115.8953199376723 16.399999999999963
18062 116.95857975361425 16.399999999999963
18063 118.02183956955619 16.399999999999963
18064 119.08509938549815 16.399999999999963
18065 120.1483592014401 16.399999999999963
18066 121.21161901738205 16.399999999999963
18067 122.274878833324 16.399999999999963
18068 123.33813864926594 16.399999999999963
18069 124.40139846520789 16.399999999999963
18070 125.46465828114984 16.399999999999963
18071 126.52791809709178 16.399999999999963
18072 127.59117791303373 16.399999999999963
18073 128.65443772897567 16.399999999999963
18074 129.71769754491763 16.399999999999963
18075 130.78095736085956 16.399999999999963
18076 131.84421717680152 16.399999999999963
18077 132.90747699274345 16.399999999999963
18078 133.97073680868542 16.399999999999963
18079 135.03399662462735 16.399999999999963
18080 136.0972564405693 16.399999999999963
18081 137.16051625651127 16.399999999999963
18082 138.2237760724532 16.399999999999963
18083 139.28703588839517 16.399999999999963
18084 140.3502957043371 16.399999999999963
18085 141.41355552027906 16.399999999999963
18086 142.476815336221 16.399999999999963
18087 143.54007515216296 16.399999999999963
18088 144.6033349681049 16.399999999999963
18089 145.66659478404685 16.399999999999963
18090 146.72985459998878 16.399999999999963
18091 147.79311441593075 16.399999999999963
18092 148.85637423187268 16.399999999999963
18093 149.91963404781464 16.399999999999963
18094 150.98289386375657 16.399999999999963
18095 152.04615367969853 16.399999999999963
18096 153.10941349564047 16.399999999999963
18097 154.17267331158243 16.399999999999963
18098 155.23593312752436 16.399999999999963
18099 156.29919294346632 16.399999999999963
18100 157.36245275940826 16.399999999999963
18101 158.42571257535022 16.399999999999963
18102 159.48897239129215 16.399999999999963
18103 160.5522322072341 16.399999999999963
18104 161.61549202317605 16.399999999999963
18105 162.678751839118 16.399999999999963
18106 163.74201165505994 16.399999999999963
18107 164.8052714710019 16.399999999999963
18108 165.86853128694383 16.399999999999963
18109 166.9317911028858 16.399999999999963
18110 167.99505091882773 16.399999999999963
18111 169.0583107347697 16.399999999999963
18112 170.12157055071162 16.399999999999963
18113 171.18483036665359 16.399999999999963
18114 172.24809018259555 16.399999999999963
18115 173.31134999853748 16.399999999999963
18116 174.37460981447944 16.399999999999963
18117 175.43786963042137 16.399999999999963
18118 176.50112944636334 16.399999999999963
18119 177.56438926230527 16.399999999999963
18120 178.62764907824723 16.399999999999963
18121 179.69090889418916 16.399999999999963
18122 180.75416871013113 16.399999999999963
18123 181.81742852607306 16.399999999999963
18124 182.88068834201502 16.399999999999963
18125 183.94394815795695 16.399999999999963
18126 185.00720797389891 16.399999999999963
18127 186.07046778984085 16.399999999999963
18128 187.1337276057828 16.399999999999963
18129 188.19698742172474 16.399999999999963
18130 189.2602472376667 16.399999999999963
18131 190.32350705360864 16.399999999999963
18132 191.3867668695506 16.399999999999963
18133 192.45002668549253 16.399999999999963
18134 193.5132865014345 16.399999999999963
18135 194.57654631737643 16.399999999999963
18136 195.6398061333184 16.399999999999963
18137 196.70306594926032 16.399999999999963
18138 197.76632576520228 16.399999999999963
18139 198.82958558114422 16.399999999999963
18140 199.89284539708618 16.399999999999963
18141 200.9561052130281 16.399999999999963
18142 202.01936502897007 16.399999999999963
18143 203.082624844912 16.399999999999963
18144 204.14588466085397 16.399999999999963
18145 205.20914447679593 16.399999999999963
18146 206.27240429273786 16.399999999999963
18147 207.33566410867982 16.399999999999963
18148 208.39892392462176 16.399999999999963
18149 209.46218374056372 16.399999999999963
18150 210.52544355650565 16.399999999999963
18151 211.5887033724476 16.399999999999963
18152 212.65196318838954 16.399999999999963
18153 213.7152230043315 16.399999999999963
18154 214.77848282027344 16.399999999999963
18155 215.8417426362154 16.399999999999963
18156 216.90500245215733 16.399999999999963
18157 217.9682622680993 16.399999999999963
18158 219.03152208404123 16.399999999999963
18159 220.0947818999832 16.399999999999963
18160 221.15804171592512 16.399999999999963
18161 222.22130153186708 16.399999999999963
18162 223.28456134780902 16.399999999999963
18163 224.34782116375098 16.399999999999963
18164 225.4110809796929 16.399999999999963
18165 226.47434079563487 16.399999999999963
18166 227.5376006115768 16.399999999999963
18167 228.60086042751877 16.399999999999963
18168 229.6641202434607 16.399999999999963
18169 230.72738005940266 16.399999999999963
18170 231.7906398753446 16.399999999999963
18171 232.85389969128656 16.399999999999963
18172 233.9171595072285 16.399999999999963
18173 234.98041932317045 16.399999999999963
18174 236.04367913911238 16.399999999999963
18175 237.10693895505435 16.399999999999963
18176 238.1701987709963 16.399999999999963
18177 239.23345858693824 16.399999999999963
18178 240.2967184028802 16.399999999999963
18179 241.35997821882214 16.399999999999963
18180 242.4232380347641 16.399999999999963
18181 243.48649785070603 16.399999999999963
18182 244.549757666648 16.399999999999963
18183 245.61301748258992 16.399999999999963
18184 246.6762772985319 16.399999999999963
18185 247.73953711447382 16.399999999999963
18186 248.80279693041578 16.399999999999963
18187 249.8660567463577 16.399999999999963
18188 250.92931656229968 16.399999999999963
18189 251.9925763782416 16.399999999999963
18190 253.05583619418357 16.399999999999963
18191 254.1190960101255 16.399999999999963
18192 255.18235582606746 16.399999999999963
18193 256.2456156420094 16.399999999999963
18194 257.30887545795133 16.399999999999963
18195 258.3721352738933 16.399999999999963
18196 259.43539508983525 16.399999999999963
18197 260.4986549057772 16.399999999999963
18198 261.5619147217191 16.399999999999963
18199 262.6251745376611 16.399999999999963
18200 263.68843435360304 16.399999999999963
18201 264.751694169545 16.399999999999963
18202 265.8149539854869 16.399999999999963
18203 266.8782138014289 16.399999999999963
18204 267.94147361737083 16.399999999999963
18205 269.00473343331277 16.399999999999963
18206 270.0679932492547 16.399999999999963
18207 271.1312530651967 16.399999999999963
18208 272.1945128811386 16.399999999999963
18209 273.25777269708055 16.399999999999963
18210 274.32103251302254 16.399999999999963
18211 275.3842923289645 16.399999999999963
18212 276.4475521449064 16.399999999999963
18213 277.51081196084834 16.399999999999963
18214 278.57407177679033 16.399999999999963
18215 279.63733159273227 16.399999999999963
18216 280.7005914086742 16.399999999999963
18217 281.76385122461613 16.399999999999963
18218 282.8271110405581 16.399999999999963
18219 283.89037085650006 16.399999999999963
18220 284.953630672442 16.399999999999963
18221 286.0168904883839 16.399999999999963
18222 287.0801503043259 16.399999999999963
18223 288.14341012026784 16.399999999999963
18224 289.2066699362098 16.399999999999963
18225 290.2699297521517 16.399999999999963
18226 291.3331895680937 16.399999999999963
18227 292.39644938403563 16.399999999999963
18228 293.45970919997757 16.399999999999963
18229 294.5229690159195 16.399999999999963
18230 295.5862288318615 16.399999999999963
18231 296.6494886478034 16.399999999999963
18232 297.71274846374536 16.399999999999963
18233 298.7760082796873 16.399999999999963
18234 299.8392680956293 16.399999999999963
18235 300.9025279115712 16.399999999999963
18236 301.96578772751315 16.399999999999963
18237 303.0290475434551 16.399999999999963
18238 304.09230735939707 16.399999999999963
18239 305.155567175339 16.399999999999963
18240 306.21882699128093 16.399999999999963
18241 307.2820868072229 16.399999999999963
18242 308.34534662316486 16.399999999999963
18243 309.4086064391068 16.399999999999963
18244 310.4718662550487 16.399999999999963
18245 311.5351260709907 16.399999999999963
18246 312.59838588693265 16.399999999999963
18247 313.6616457028746 16.399999999999963
18248 314.7249055188165 16.399999999999963
18249 315.7881653347585 16.399999999999963
18250 316.85142515070044 16.399999999999963
18251 317.91468496664237 16.399999999999963
18252 318.9779447825843 16.399999999999963
18253 320.0412045985263 16.399999999999963
18254 321.1044644144682 16.399999999999963
18255 322.16772423041016 16.399999999999963
18256 323.2309840463521 16.399999999999963
18257 324.2942438622941 16.399999999999963
18258 325.357503678236 16.399999999999963
18259 326.42076349417795 16.399999999999963
18260 327.4840233101199 16.399999999999963
18261 328.54728312606187 16.399999999999963
18262 329.6105429420038 16.399999999999963
18263 330.67380275794574 16.399999999999963
18264 331.73706257388767 16.399999999999963
18265 332.80032238982966 16.399999999999963
18266 333.8635822057716 16.399999999999963
18267 334.9268420217135 16.399999999999963
18268 335.99010183765546 16.399999999999963
18269 337.05336165359745 16.399999999999963
18270 338.1166214695394 16.399999999999963
18271 339.1798812854813 16.399999999999963
18272 340.24314110142325 16.399999999999963
18273 341.30640091736524 16.399999999999963
18274 342.36966073330717 16.399999999999963
18275 343.4329205492491 16.399999999999963
18276 344.4961803651911 16.399999999999963
18277 345.559440181133 16.399999999999963
18278 346.62269999707496 16.399999999999963
18279 347.6859598130169 16.399999999999963
18280 348.7492196289589 16.399999999999963
18281 349.8124794449008 16.399999999999963
18282 350.87573926084275 16.399999999999963
18283 351.9389990767847 16.399999999999963
18284 353.0022588927267 16.399999999999963
18285 354.0655187086686 16.399999999999963
18286 355.12877852461054 16.399999999999963
18287 356.1920383405525 16.399999999999963
18288 357.25529815649446 16.399999999999963
18289 358.3185579724364 16.399999999999963
18290 1.0671766629464403 17.099999999999966
18291 2.1343533258928806 17.099999999999966
18292 3.201529988839321 17.099999999999966
18293 4.268706651785761 17.099999999999966
18294 5.335883314732202 17.099999999999966
18295 6.403059977678642 17.099999999999966
18296 7.470236640625082 17.099999999999966
18297 8.537413303571523 17.099999999999966
18298 9.604589966517963 17.099999999999966
18299 10.671766629464404 17.099999999999966
18300 11.738943292410843 17.099999999999966
18301 12.806119955357284 17.099999999999966
18302 13.873296618303725 17.099999999999966
18303 14.940473281250163 17.099999999999966
18304 16.007649944196604 17.099999999999966
18305 17.074826607143045 17.099999999999966
18306 18.142003270089486 17.099999999999966
18307 19.209179933035927 17.099999999999966
18308 20.276356595982367 17.099999999999966
18309 21.343533258928808 17.099999999999966
18310 22.410709921875245 17.099999999999966
18311 23.477886584821686 17.099999999999966
18312 24.545063247768127 17.099999999999966
18313 25.612239910714568 17.099999999999966
18314 26.67941657366101 17.099999999999966
18315 27.74659323660745 17.099999999999966
18316 28.81376989955389 17.099999999999966
18317 29.880946562500327 17.099999999999966
18318 30.948123225446768 17.099999999999966
18319 32.01529988839321 17.099999999999966
18320 33.08247655133965 17.099999999999966
18321 34.14965321428609 17.099999999999966
18322 35.21682987723253 17.099999999999966
18323 36.28400654017897 17.099999999999966
18324 37.35118320312541 17.099999999999966
18325 38.41835986607185 17.099999999999966
18326 39.48553652901829 17.099999999999966
18327 40.552713191964735 17.099999999999966
18328 41.61988985491117 17.099999999999966
18329 42.687066517857616 17.099999999999966
18330 43.75424318080405 17.099999999999966
18331 44.82141984375049 17.099999999999966
18332 45.888596506696935 17.099999999999966
18333 46.95577316964337 17.099999999999966
18334 48.022949832589816 17.099999999999966
18335 49.09012649553625 17.099999999999966
18336 50.1573031584827 17.099999999999966
18337 51.224479821429135 17.099999999999966
18338 52.29165648437557 17.099999999999966
18339 53.35883314732202 17.099999999999966
18340 54.426009810268454 17.099999999999966
18341 55.4931864732149 17.099999999999966
18342 56.560363136161335 17.099999999999966
18343 57.62753979910778 17.099999999999966
18344 58.69471646205422 17.099999999999966
18345 59.761893125000654 17.099999999999966
18346 60.8290697879471 17.099999999999966
18347 61.896246450893535 17.099999999999966
18348 62.96342311383998 17.099999999999966
18349 64.03059977678642 17.099999999999966
18350 65.09777643973285 17.099999999999966
18351 66.1649531026793 17.099999999999966
18352 67.23212976562574 17.099999999999966
18353 68.29930642857218 17.099999999999966
18354 69.36648309151862 17.099999999999966
18355 70.43365975446505 17.099999999999966
18356 71.5008364174115 17.099999999999966
18357 72.56801308035794 17.099999999999966
18358 73.63518974330438 17.099999999999966
18359 74.70236640625082 17.099999999999966
18360 75.76954306919727 17.099999999999966
18361 76.8367197321437 17.099999999999966
18362 77.90389639509014 17.099999999999966
18363 78.97107305803658 17.099999999999966
18364 80.03824972098302 17.099999999999966
18365 81.10542638392947 17.099999999999966
18366 82.1726030468759 17.099999999999966
18367 83.23977970982234 17.099999999999966
18368 84.30695637276878 17.099999999999966
18369 85.37413303571523 17.099999999999966
18370 86.44130969866167 17.099999999999966
18371 87.5084863616081 17.099999999999966
18372 88.57566302455454 17.099999999999966
18373 89.64283968750098 17.099999999999966
18374 90.71001635044743 17.099999999999966
18375 91.77719301339387 17.099999999999966
18376 92.8443696763403 17.099999999999966
18377 93.91154633928674 17.099999999999966
18378 94.97872300223318 17.099999999999966
18379 96.04589966517963 17.099999999999966
18380 97.11307632812607 17.099999999999966
18381 98.1802529910725 17.099999999999966
18382 99.24742965401894 17.099999999999966
18383 100.3146063169654 17.099999999999966
18384 101.38178297991183 17.099999999999966
18385 102.44895964285827 17.099999999999966
18386 103.51613630580471 17.099999999999966
18387 104.58331296875114 17.099999999999966
18388 105.6504896316976 17.099999999999966
18389 106.71766629464403 17.099999999999966
18390 107.78484295759047 17.099999999999966
18391 108.85201962053691 17.099999999999966
18392 109.91919628348336 17.099999999999966
18393 110.9863729464298 17.099999999999966
18394 112.05354960937623 17.099999999999966
18395 113.12072627232267 17.099999999999966
18396 114.18790293526911 17.099999999999966
18397 115.25507959821556 17.099999999999966
18398 116.322256261162 17.099999999999966
18399 117.38943292410843 17.099999999999966
18400 118.45660958705487 17.099999999999966
18401 119.52378625000131 17.099999999999966
18402 120.59096291294776 17.099999999999966
18403 121.6581395758942 17.099999999999966
18404 122.72531623884063 17.099999999999966
18405 123.79249290178707 17.099999999999966
18406 124.85966956473352 17.099999999999966
18407 125.92684622767996 17.099999999999966
18408 126.9940228906264 17.099999999999966
18409 128.06119955357283 17.099999999999966
18410 129.12837621651929 17.099999999999966
18411 130.1955528794657 17.099999999999966
18412 131.26272954241216 17.099999999999966
18413 132.3299062053586 17.099999999999966
18414 133.39708286830503 17.099999999999966
18415 134.46425953125149 17.099999999999966
18416 135.5314361941979 17.099999999999966
18417 136.59861285714436 17.099999999999966
18418 137.6657895200908 17.099999999999966
18419 138.73296618303723 17.099999999999966
18420 139.8001428459837 17.099999999999966
18421 140.8673195089301 17.099999999999966
18422 141.93449617187656 17.099999999999966
18423 143.001672834823 17.099999999999966
18424 144.06884949776943 17.099999999999966
18425 145.1360261607159 17.099999999999966
18426 146.2032028236623 17.099999999999966
18427 147.27037948660876 17.099999999999966
18428 148.3375561495552 17.099999999999966
18429 149.40473281250163 17.099999999999966
18430 150.4719094754481 17.099999999999966
18431 151.53908613839454 17.099999999999966
18432 152.60626280134096 17.099999999999966
18433 153.6734394642874 17.099999999999966
18434 154.74061612723384 17.099999999999966
18435 155.8077927901803 17.099999999999966
18436 156.87496945312674 17.099999999999966
18437 157.94214611607316 17.099999999999966
18438 159.0093227790196 17.099999999999966
18439 160.07649944196604 17.099999999999966
18440 161.1436761049125 17.099999999999966
18441 162.21085276785894 17.099999999999966
18442 163.27802943080536 17.099999999999966
18443 164.3452060937518 17.099999999999966
18444 165.41238275669824 17.099999999999966
18445 166.4795594196447 17.099999999999966
18446 167.54673608259114 17.099999999999966
18447 168.61391274553756 17.099999999999966
18448 169.681089408484 17.099999999999966
18449 170.74826607143046 17.099999999999966
18450 171.8154427343769 17.099999999999966
18451 172.88261939732334 17.099999999999966
18452 173.94979606026976 17.099999999999966
18453 175.0169727232162 17.099999999999966
18454 176.08414938616266 17.099999999999966
18455 177.1513260491091 17.099999999999966
18456 178.21850271205554 17.099999999999966
18457 179.28567937500196 17.099999999999966
18458 180.3528560379484 17.099999999999966
18459 181.42003270089486 17.099999999999966
18460 182.4872093638413 17.099999999999966
18461 183.55438602678774 17.099999999999966
18462 184.62156268973416 17.099999999999966
18463 185.6887393526806 17.099999999999966
18464 186.75591601562707 17.099999999999966
18465 187.8230926785735 17.099999999999966
18466 188.89026934151994 17.099999999999966
18467 189.95744600446636 17.099999999999966
18468 191.0246226674128 17.099999999999966
18469 192.09179933035927 17.099999999999966
18470 193.1589759933057 17.099999999999966
18471 194.22615265625214 17.099999999999966
18472 195.2933293191986 17.099999999999966
18473 196.360505982145 17.099999999999966
18474 197.42768264509147 17.099999999999966
18475 198.4948593080379 17.099999999999966
18476 199.56203597098434 17.099999999999966
18477 200.6292126339308 17.099999999999966
18478 201.69638929687721 17.099999999999966
18479 202.76356595982367 17.099999999999966
18480 203.8307426227701 17.099999999999966
18481 204.89791928571654 17.099999999999966
18482 205.965095948663 17.099999999999966
18483 207.03227261160941 17.099999999999966
18484 208.09944927455587 17.099999999999966
18485 209.1666259375023 17.099999999999966
18486 210.23380260044874 17.099999999999966
18487 211.3009792633952 17.099999999999966
18488 212.36815592634161 17.099999999999966
18489 213.43533258928807 17.099999999999966
18490 214.5025092522345 17.099999999999966
18491 215.56968591518094 17.099999999999966
